dataset,stage,model,scope,metric,value,source_file,seed_applicable,seed,code_version
South German Credit,13,dt,locked holdout test,fn,16.0,outputs/modelling/confusion_matrices.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,rf,locked holdout test,tp,39.0,outputs/modelling/confusion_matrices.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,rf,locked holdout test,fp,42.0,outputs/modelling/confusion_matrices.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,rf,locked holdout test,tn,98.0,outputs/modelling/confusion_matrices.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,rf,locked holdout test,fn,21.0,outputs/modelling/confusion_matrices.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,xgb,locked holdout test,tp,40.0,outputs/modelling/confusion_matrices.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,xgb,locked holdout test,fp,48.0,outputs/modelling/confusion_matrices.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,xgb,locked holdout test,tn,92.0,outputs/modelling/confusion_matrices.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,xgb,locked holdout test,fn,20.0,outputs/modelling/confusion_matrices.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,14,lr_vs_dt,paired outer folds,mean_diff,0.15364356742328783,outputs/analysis/paired_fold_differences.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,14,lr_vs_dt,paired outer folds,sd_diff,0.035484341150660896,outputs/analysis/paired_fold_differences.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,14,lr_vs_dt,paired outer folds,folds_agreeing_in_sign,5.0,outputs/analysis/paired_fold_differences.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,14,lr_vs_dt,paired outer folds,n_folds,5.0,outputs/analysis/paired_fold_differences.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,14,lr_vs_rf,paired outer folds,mean_diff,0.019183819968270743,outputs/analysis/paired_fold_differences.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,14,lr_vs_rf,paired outer folds,sd_diff,0.009757708198338752,outputs/analysis/paired_fold_differences.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
